2019-12-30 15:44:06 INFO     Arguments:
2019-12-30 15:44:06 INFO     	dataset = coco2017
2019-12-30 15:44:06 INFO     	backbone = resnet50
2019-12-30 15:44:06 INFO     	data_dir = ./data
2019-12-30 15:44:06 INFO     	outputs_dir = ./outputs
2019-12-30 15:44:06 INFO     	resume_checkpoint = None
2019-12-30 15:44:06 INFO     	image_min_side = 800.0
2019-12-30 15:44:06 INFO     	image_max_side = 1333.0
2019-12-30 15:44:06 INFO     	anchor_ratios = None
2019-12-30 15:44:06 INFO     	anchor_sizes = [64, 128, 256, 512]
2019-12-30 15:44:06 INFO     	pooler_mode = None
2019-12-30 15:44:06 INFO     	rpn_pre_nms_top_n = None
2019-12-30 15:44:06 INFO     	rpn_post_nms_top_n = None
2019-12-30 15:44:06 INFO     	anchor_smooth_l1_loss_beta = 0.1111
2019-12-30 15:44:06 INFO     	proposal_smooth_l1_loss_beta = None
2019-12-30 15:44:06 INFO     	batch_size = 4
2019-12-30 15:44:06 INFO     	learning_rate = 0.005
2019-12-30 15:44:06 INFO     	momentum = None
2019-12-30 15:44:06 INFO     	weight_decay = 0.0001
2019-12-30 15:44:06 INFO     	step_lr_sizes = [24000, 32000]
2019-12-30 15:44:06 INFO     	step_lr_gamma = None
2019-12-30 15:44:06 INFO     	warm_up_factor = None
2019-12-30 15:44:06 INFO     	warm_up_num_iters = None
2019-12-30 15:44:06 INFO     	num_steps_to_display = None
2019-12-30 15:44:06 INFO     	num_steps_to_snapshot = 8000
2019-12-30 15:44:06 INFO     	num_steps_to_finish = 36000
2019-12-30 15:44:06 INFO     
Config:
	ANCHOR_RATIOS = [(1, 2), (1, 1), (2, 1)]
	ANCHOR_SIZES = [64, 128, 256, 512]
	ANCHOR_SMOOTH_L1_LOSS_BETA = 0.1111
	BATCH_SIZE = 4
	IMAGE_MAX_SIDE = 1333.0
	IMAGE_MIN_SIDE = 800.0
	LEARNING_RATE = 0.005
	MOMENTUM = 0.9
	NUM_STEPS_TO_DISPLAY = 20
	NUM_STEPS_TO_FINISH = 36000
	NUM_STEPS_TO_SNAPSHOT = 8000
	POOLER_MODE = Mode.ALIGN
	PROPOSAL_SMOOTH_L1_LOSS_BETA = 1.0
	RPN_POST_NMS_TOP_N = 2000
	RPN_PRE_NMS_TOP_N = 12000
	STEP_LR_GAMMA = 0.1
	STEP_LR_SIZES = [24000, 32000]
	WARM_UP_FACTOR = 0.3333
	WARM_UP_NUM_ITERS = 500
	WEIGHT_DECAY = 0.0001

2019-12-30 15:44:08 INFO     Found 28158 samples
2019-12-30 15:44:14 INFO     Start training with 1 GPUs (4 batches per GPU)
2019-12-30 15:44:28 INFO     [Step 20] Avg. Loss = 1.959861, Learning Rate = 0.00179317 (5.76 samples/sec; ETA 6.9 hrs)
2019-12-30 19:13:02 INFO     [Step 27760] Avg. Loss = 0.138838, Learning Rate = 0.00050000 (8.92 samples/sec; ETA 1.0 hrs)
2019-12-30 19:13:11 INFO     [Step 27780] Avg. Loss = 0.136350, Learning Rate = 0.00050000 (8.93 samples/sec; ETA 1.0 hrs)
2019-12-30 19:13:20 INFO     [Step 27800] Avg. Loss = 0.137532, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 1.0 hrs)
2019-12-30 19:13:29 INFO     [Step 27820] Avg. Loss = 0.136400, Learning Rate = 0.00050000 (8.92 samples/sec; ETA 1.0 hrs)
2019-12-30 19:13:38 INFO     [Step 27840] Avg. Loss = 0.140463, Learning Rate = 0.00050000 (9.06 samples/sec; ETA 1.0 hrs)
2019-12-30 19:13:47 INFO     [Step 27860] Avg. Loss = 0.140756, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 1.0 hrs)
2019-12-30 19:13:56 INFO     [Step 27880] Avg. Loss = 0.138870, Learning Rate = 0.00050000 (8.97 samples/sec; ETA 1.0 hrs)
2019-12-30 19:14:05 INFO     [Step 27900] Avg. Loss = 0.136431, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 1.0 hrs)
2019-12-30 19:14:14 INFO     [Step 27920] Avg. Loss = 0.135053, Learning Rate = 0.00050000 (8.94 samples/sec; ETA 1.0 hrs)
2019-12-30 19:14:22 INFO     [Step 27940] Avg. Loss = 0.132632, Learning Rate = 0.00050000 (9.02 samples/sec; ETA 1.0 hrs)
2019-12-30 19:14:31 INFO     [Step 27960] Avg. Loss = 0.132782, Learning Rate = 0.00050000 (8.95 samples/sec; ETA 1.0 hrs)
2019-12-30 19:14:40 INFO     [Step 27980] Avg. Loss = 0.132727, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 1.0 hrs)
2019-12-30 19:14:49 INFO     [Step 28000] Avg. Loss = 0.130223, Learning Rate = 0.00050000 (9.06 samples/sec; ETA 1.0 hrs)
2019-12-30 19:14:58 INFO     [Step 28020] Avg. Loss = 0.136003, Learning Rate = 0.00050000 (8.91 samples/sec; ETA 1.0 hrs)
2019-12-30 19:15:07 INFO     [Step 28040] Avg. Loss = 0.142850, Learning Rate = 0.00050000 (9.07 samples/sec; ETA 1.0 hrs)
2019-12-30 19:15:16 INFO     [Step 28060] Avg. Loss = 0.144425, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 1.0 hrs)
2019-12-30 19:15:25 INFO     [Step 28080] Avg. Loss = 0.147214, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 1.0 hrs)
2019-12-30 19:15:34 INFO     [Step 28100] Avg. Loss = 0.147954, Learning Rate = 0.00050000 (8.92 samples/sec; ETA 1.0 hrs)
2019-12-30 19:15:42 INFO     [Step 28120] Avg. Loss = 0.142317, Learning Rate = 0.00050000 (9.14 samples/sec; ETA 1.0 hrs)
2019-12-30 19:15:51 INFO     [Step 28140] Avg. Loss = 0.134332, Learning Rate = 0.00050000 (9.07 samples/sec; ETA 1.0 hrs)
2019-12-30 19:16:03 INFO     [Step 28160] Avg. Loss = 0.130402, Learning Rate = 0.00050000 (6.76 samples/sec; ETA 1.3 hrs)
2019-12-30 19:16:12 INFO     [Step 28180] Avg. Loss = 0.133938, Learning Rate = 0.00050000 (8.96 samples/sec; ETA 1.0 hrs)
2019-12-30 19:16:21 INFO     [Step 28200] Avg. Loss = 0.137566, Learning Rate = 0.00050000 (9.11 samples/sec; ETA 1.0 hrs)
2019-12-30 19:16:30 INFO     [Step 28220] Avg. Loss = 0.136160, Learning Rate = 0.00050000 (9.11 samples/sec; ETA 0.9 hrs)
2019-12-30 19:16:38 INFO     [Step 28240] Avg. Loss = 0.138236, Learning Rate = 0.00050000 (8.94 samples/sec; ETA 1.0 hrs)
2019-12-30 19:16:47 INFO     [Step 28260] Avg. Loss = 0.140415, Learning Rate = 0.00050000 (9.02 samples/sec; ETA 1.0 hrs)
2019-12-30 19:16:56 INFO     [Step 28280] Avg. Loss = 0.135815, Learning Rate = 0.00050000 (9.02 samples/sec; ETA 1.0 hrs)
2019-12-30 19:17:05 INFO     [Step 28300] Avg. Loss = 0.135698, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 0.9 hrs)
2019-12-30 19:17:14 INFO     [Step 28320] Avg. Loss = 0.136472, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 0.9 hrs)
2019-12-30 19:17:23 INFO     [Step 28340] Avg. Loss = 0.136514, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 0.9 hrs)
2019-12-30 19:17:32 INFO     [Step 28360] Avg. Loss = 0.136615, Learning Rate = 0.00050000 (8.94 samples/sec; ETA 0.9 hrs)
2019-12-30 19:17:41 INFO     [Step 28380] Avg. Loss = 0.136759, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.9 hrs)
2019-12-30 19:17:49 INFO     [Step 28400] Avg. Loss = 0.134055, Learning Rate = 0.00050000 (9.04 samples/sec; ETA 0.9 hrs)
2019-12-30 19:17:58 INFO     [Step 28420] Avg. Loss = 0.148574, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.9 hrs)
2019-12-30 19:18:07 INFO     [Step 28440] Avg. Loss = 0.145895, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 0.9 hrs)
2019-12-30 19:18:16 INFO     [Step 28460] Avg. Loss = 0.148208, Learning Rate = 0.00050000 (9.09 samples/sec; ETA 0.9 hrs)
2019-12-30 19:18:25 INFO     [Step 28480] Avg. Loss = 0.151663, Learning Rate = 0.00050000 (9.01 samples/sec; ETA 0.9 hrs)
2019-12-30 19:18:34 INFO     [Step 28500] Avg. Loss = 0.148912, Learning Rate = 0.00050000 (9.09 samples/sec; ETA 0.9 hrs)
2019-12-30 19:18:43 INFO     [Step 28520] Avg. Loss = 0.139757, Learning Rate = 0.00050000 (9.01 samples/sec; ETA 0.9 hrs)
2019-12-30 19:18:51 INFO     [Step 28540] Avg. Loss = 0.140048, Learning Rate = 0.00050000 (9.09 samples/sec; ETA 0.9 hrs)
2019-12-30 19:19:00 INFO     [Step 28560] Avg. Loss = 0.136014, Learning Rate = 0.00050000 (9.07 samples/sec; ETA 0.9 hrs)
2019-12-30 19:19:09 INFO     [Step 28580] Avg. Loss = 0.134672, Learning Rate = 0.00050000 (8.92 samples/sec; ETA 0.9 hrs)
2019-12-30 19:19:18 INFO     [Step 28600] Avg. Loss = 0.137369, Learning Rate = 0.00050000 (9.01 samples/sec; ETA 0.9 hrs)
2019-12-30 19:19:27 INFO     [Step 28620] Avg. Loss = 0.138148, Learning Rate = 0.00050000 (9.09 samples/sec; ETA 0.9 hrs)
2019-12-30 19:19:36 INFO     [Step 28640] Avg. Loss = 0.141104, Learning Rate = 0.00050000 (8.90 samples/sec; ETA 0.9 hrs)
2019-12-30 19:19:45 INFO     [Step 28660] Avg. Loss = 0.140081, Learning Rate = 0.00050000 (8.91 samples/sec; ETA 0.9 hrs)
2019-12-30 19:19:54 INFO     [Step 28680] Avg. Loss = 0.140703, Learning Rate = 0.00050000 (9.01 samples/sec; ETA 0.9 hrs)
2019-12-30 19:20:02 INFO     [Step 28700] Avg. Loss = 0.139432, Learning Rate = 0.00050000 (9.21 samples/sec; ETA 0.9 hrs)
2019-12-30 19:20:11 INFO     [Step 28720] Avg. Loss = 0.135225, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 0.9 hrs)
2019-12-30 19:20:20 INFO     [Step 28740] Avg. Loss = 0.136247, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 0.9 hrs)
2019-12-30 19:20:29 INFO     [Step 28760] Avg. Loss = 0.139432, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 0.9 hrs)
2019-12-30 19:20:38 INFO     [Step 28780] Avg. Loss = 0.135379, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.9 hrs)
2019-12-30 19:20:47 INFO     [Step 28800] Avg. Loss = 0.139344, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.9 hrs)
2019-12-30 19:20:56 INFO     [Step 28820] Avg. Loss = 0.138569, Learning Rate = 0.00050000 (9.07 samples/sec; ETA 0.9 hrs)
2019-12-30 19:21:04 INFO     [Step 28840] Avg. Loss = 0.135405, Learning Rate = 0.00050000 (9.11 samples/sec; ETA 0.9 hrs)
2019-12-30 19:21:13 INFO     [Step 28860] Avg. Loss = 0.134443, Learning Rate = 0.00050000 (8.96 samples/sec; ETA 0.9 hrs)
2019-12-30 19:21:22 INFO     [Step 28880] Avg. Loss = 0.137518, Learning Rate = 0.00050000 (9.02 samples/sec; ETA 0.9 hrs)
2019-12-30 19:21:31 INFO     [Step 28900] Avg. Loss = 0.135215, Learning Rate = 0.00050000 (9.02 samples/sec; ETA 0.9 hrs)
2019-12-30 19:21:40 INFO     [Step 28920] Avg. Loss = 0.136020, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.9 hrs)
2019-12-30 19:21:49 INFO     [Step 28940] Avg. Loss = 0.139857, Learning Rate = 0.00050000 (8.95 samples/sec; ETA 0.9 hrs)
2019-12-30 19:21:58 INFO     [Step 28960] Avg. Loss = 0.140780, Learning Rate = 0.00050000 (8.96 samples/sec; ETA 0.9 hrs)
2019-12-30 19:22:06 INFO     [Step 28980] Avg. Loss = 0.144498, Learning Rate = 0.00050000 (9.09 samples/sec; ETA 0.9 hrs)
2019-12-30 19:22:15 INFO     [Step 29000] Avg. Loss = 0.145352, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 0.9 hrs)
2019-12-30 19:22:24 INFO     [Step 29020] Avg. Loss = 0.147889, Learning Rate = 0.00050000 (9.01 samples/sec; ETA 0.9 hrs)
2019-12-30 19:22:33 INFO     [Step 29040] Avg. Loss = 0.145184, Learning Rate = 0.00050000 (9.02 samples/sec; ETA 0.9 hrs)
2019-12-30 19:22:42 INFO     [Step 29060] Avg. Loss = 0.137730, Learning Rate = 0.00050000 (8.97 samples/sec; ETA 0.9 hrs)
2019-12-30 19:22:51 INFO     [Step 29080] Avg. Loss = 0.130655, Learning Rate = 0.00050000 (9.15 samples/sec; ETA 0.8 hrs)
2019-12-30 19:23:00 INFO     [Step 29100] Avg. Loss = 0.125180, Learning Rate = 0.00050000 (9.12 samples/sec; ETA 0.8 hrs)
2019-12-30 19:23:08 INFO     [Step 29120] Avg. Loss = 0.126987, Learning Rate = 0.00050000 (9.02 samples/sec; ETA 0.8 hrs)
2019-12-30 19:23:17 INFO     [Step 29140] Avg. Loss = 0.125470, Learning Rate = 0.00050000 (9.11 samples/sec; ETA 0.8 hrs)
2019-12-30 19:23:26 INFO     [Step 29160] Avg. Loss = 0.130723, Learning Rate = 0.00050000 (9.15 samples/sec; ETA 0.8 hrs)
2019-12-30 19:23:35 INFO     [Step 29180] Avg. Loss = 0.134794, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.8 hrs)
2019-12-30 19:23:44 INFO     [Step 29200] Avg. Loss = 0.145262, Learning Rate = 0.00050000 (8.96 samples/sec; ETA 0.8 hrs)
2019-12-30 19:23:53 INFO     [Step 29220] Avg. Loss = 0.144974, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.8 hrs)
2019-12-30 19:24:02 INFO     [Step 29240] Avg. Loss = 0.149760, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 0.8 hrs)
2019-12-30 19:24:10 INFO     [Step 29260] Avg. Loss = 0.150141, Learning Rate = 0.00050000 (9.04 samples/sec; ETA 0.8 hrs)
2019-12-30 19:24:19 INFO     [Step 29280] Avg. Loss = 0.146444, Learning Rate = 0.00050000 (9.04 samples/sec; ETA 0.8 hrs)
2019-12-30 19:24:28 INFO     [Step 29300] Avg. Loss = 0.136195, Learning Rate = 0.00050000 (9.15 samples/sec; ETA 0.8 hrs)
2019-12-30 19:24:37 INFO     [Step 29320] Avg. Loss = 0.131000, Learning Rate = 0.00050000 (9.07 samples/sec; ETA 0.8 hrs)
2019-12-30 19:24:46 INFO     [Step 29340] Avg. Loss = 0.129726, Learning Rate = 0.00050000 (9.09 samples/sec; ETA 0.8 hrs)
2019-12-30 19:24:54 INFO     [Step 29360] Avg. Loss = 0.130501, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 0.8 hrs)
2019-12-30 19:25:03 INFO     [Step 29380] Avg. Loss = 0.136858, Learning Rate = 0.00050000 (9.12 samples/sec; ETA 0.8 hrs)
2019-12-30 19:25:12 INFO     [Step 29400] Avg. Loss = 0.138071, Learning Rate = 0.00050000 (8.97 samples/sec; ETA 0.8 hrs)
2019-12-30 19:25:21 INFO     [Step 29420] Avg. Loss = 0.141064, Learning Rate = 0.00050000 (9.02 samples/sec; ETA 0.8 hrs)
2019-12-30 19:25:30 INFO     [Step 29440] Avg. Loss = 0.139049, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 0.8 hrs)
2019-12-30 19:25:39 INFO     [Step 29460] Avg. Loss = 0.138675, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 0.8 hrs)
2019-12-30 19:25:48 INFO     [Step 29480] Avg. Loss = 0.141462, Learning Rate = 0.00050000 (9.14 samples/sec; ETA 0.8 hrs)
2019-12-30 19:25:56 INFO     [Step 29500] Avg. Loss = 0.145124, Learning Rate = 0.00050000 (9.04 samples/sec; ETA 0.8 hrs)
2019-12-30 19:26:05 INFO     [Step 29520] Avg. Loss = 0.145542, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.8 hrs)
2019-12-30 19:26:14 INFO     [Step 29540] Avg. Loss = 0.145131, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 0.8 hrs)
2019-12-30 19:26:23 INFO     [Step 29560] Avg. Loss = 0.150443, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.8 hrs)
2019-12-30 19:26:32 INFO     [Step 29580] Avg. Loss = 0.145025, Learning Rate = 0.00050000 (9.05 samples/sec; ETA 0.8 hrs)
2019-12-30 19:26:41 INFO     [Step 29600] Avg. Loss = 0.141143, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 0.8 hrs)
2019-12-30 19:26:49 INFO     [Step 29620] Avg. Loss = 0.136751, Learning Rate = 0.00050000 (9.06 samples/sec; ETA 0.8 hrs)
2019-12-30 19:26:58 INFO     [Step 29640] Avg. Loss = 0.132815, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.8 hrs)
2019-12-30 19:27:07 INFO     [Step 29660] Avg. Loss = 0.123258, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 0.8 hrs)
2019-12-30 19:27:16 INFO     [Step 29680] Avg. Loss = 0.122953, Learning Rate = 0.00050000 (9.11 samples/sec; ETA 0.8 hrs)
2019-12-30 19:27:25 INFO     [Step 29700] Avg. Loss = 0.123023, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 0.8 hrs)
2019-12-30 19:27:34 INFO     [Step 29720] Avg. Loss = 0.131019, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 0.8 hrs)
2019-12-30 19:27:43 INFO     [Step 29740] Avg. Loss = 0.133595, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 0.8 hrs)
2019-12-30 19:27:51 INFO     [Step 29760] Avg. Loss = 0.138016, Learning Rate = 0.00050000 (9.10 samples/sec; ETA 0.8 hrs)
2019-12-30 19:28:00 INFO     [Step 29780] Avg. Loss = 0.133150, Learning Rate = 0.00050000 (9.09 samples/sec; ETA 0.8 hrs)
2019-12-30 19:28:09 INFO     [Step 29800] Avg. Loss = 0.131845, Learning Rate = 0.00050000 (8.93 samples/sec; ETA 0.8 hrs)
2019-12-30 19:28:18 INFO     [Step 29820] Avg. Loss = 0.119835, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.8 hrs)
2019-12-30 19:28:27 INFO     [Step 29840] Avg. Loss = 0.119105, Learning Rate = 0.00050000 (8.94 samples/sec; ETA 0.8 hrs)
2019-12-30 19:28:36 INFO     [Step 29860] Avg. Loss = 0.116167, Learning Rate = 0.00050000 (8.85 samples/sec; ETA 0.8 hrs)
2019-12-30 19:28:45 INFO     [Step 29880] Avg. Loss = 0.117409, Learning Rate = 0.00050000 (9.06 samples/sec; ETA 0.8 hrs)
2019-12-30 19:28:54 INFO     [Step 29900] Avg. Loss = 0.120077, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.7 hrs)
2019-12-30 19:29:03 INFO     [Step 29920] Avg. Loss = 0.124399, Learning Rate = 0.00050000 (8.96 samples/sec; ETA 0.8 hrs)
2019-12-30 19:29:12 INFO     [Step 29940] Avg. Loss = 0.124262, Learning Rate = 0.00050000 (8.96 samples/sec; ETA 0.8 hrs)
2019-12-30 19:29:20 INFO     [Step 29960] Avg. Loss = 0.124472, Learning Rate = 0.00050000 (9.13 samples/sec; ETA 0.7 hrs)
2019-12-30 19:29:29 INFO     [Step 29980] Avg. Loss = 0.134137, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.7 hrs)
2019-12-30 19:29:38 INFO     [Step 30000] Avg. Loss = 0.135716, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.7 hrs)
2019-12-30 19:29:47 INFO     [Step 30020] Avg. Loss = 0.141404, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.7 hrs)
2019-12-30 19:29:56 INFO     [Step 30040] Avg. Loss = 0.143212, Learning Rate = 0.00050000 (8.96 samples/sec; ETA 0.7 hrs)
2019-12-30 19:30:05 INFO     [Step 30060] Avg. Loss = 0.147555, Learning Rate = 0.00050000 (9.05 samples/sec; ETA 0.7 hrs)
2019-12-30 19:30:14 INFO     [Step 30080] Avg. Loss = 0.142364, Learning Rate = 0.00050000 (8.92 samples/sec; ETA 0.7 hrs)
2019-12-30 19:30:22 INFO     [Step 30100] Avg. Loss = 0.137200, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.7 hrs)
2019-12-30 19:30:31 INFO     [Step 30120] Avg. Loss = 0.129215, Learning Rate = 0.00050000 (9.11 samples/sec; ETA 0.7 hrs)
2019-12-30 19:30:40 INFO     [Step 30140] Avg. Loss = 0.126380, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.7 hrs)
2019-12-30 19:30:49 INFO     [Step 30160] Avg. Loss = 0.124607, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.7 hrs)
2019-12-30 19:30:58 INFO     [Step 30180] Avg. Loss = 0.123802, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 0.7 hrs)
2019-12-30 19:31:07 INFO     [Step 30200] Avg. Loss = 0.127114, Learning Rate = 0.00050000 (8.97 samples/sec; ETA 0.7 hrs)
2019-12-30 19:31:16 INFO     [Step 30220] Avg. Loss = 0.127249, Learning Rate = 0.00050000 (9.06 samples/sec; ETA 0.7 hrs)
2019-12-30 19:31:25 INFO     [Step 30240] Avg. Loss = 0.132580, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.7 hrs)
2019-12-30 19:31:33 INFO     [Step 30260] Avg. Loss = 0.134142, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 0.7 hrs)
2019-12-30 19:31:42 INFO     [Step 30280] Avg. Loss = 0.135837, Learning Rate = 0.00050000 (8.97 samples/sec; ETA 0.7 hrs)
2019-12-30 19:31:51 INFO     [Step 30300] Avg. Loss = 0.139566, Learning Rate = 0.00050000 (8.96 samples/sec; ETA 0.7 hrs)
2019-12-30 19:32:00 INFO     [Step 30320] Avg. Loss = 0.143440, Learning Rate = 0.00050000 (9.05 samples/sec; ETA 0.7 hrs)
2019-12-30 19:32:09 INFO     [Step 30340] Avg. Loss = 0.139284, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 0.7 hrs)
2019-12-30 19:32:18 INFO     [Step 30360] Avg. Loss = 0.136756, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 0.7 hrs)
2019-12-30 19:32:27 INFO     [Step 30380] Avg. Loss = 0.132466, Learning Rate = 0.00050000 (9.02 samples/sec; ETA 0.7 hrs)
2019-12-30 19:32:36 INFO     [Step 30400] Avg. Loss = 0.123022, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.7 hrs)
2019-12-30 19:32:44 INFO     [Step 30420] Avg. Loss = 0.123502, Learning Rate = 0.00050000 (9.13 samples/sec; ETA 0.7 hrs)
2019-12-30 19:32:53 INFO     [Step 30440] Avg. Loss = 0.125974, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.7 hrs)
2019-12-30 19:33:02 INFO     [Step 30460] Avg. Loss = 0.128384, Learning Rate = 0.00050000 (8.91 samples/sec; ETA 0.7 hrs)
2019-12-30 19:33:11 INFO     [Step 30480] Avg. Loss = 0.128702, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.7 hrs)
2019-12-30 19:33:20 INFO     [Step 30500] Avg. Loss = 0.133034, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 0.7 hrs)
2019-12-30 19:33:29 INFO     [Step 30520] Avg. Loss = 0.131249, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 0.7 hrs)
2019-12-30 19:33:38 INFO     [Step 30540] Avg. Loss = 0.131400, Learning Rate = 0.00050000 (9.11 samples/sec; ETA 0.7 hrs)
2019-12-30 19:33:47 INFO     [Step 30560] Avg. Loss = 0.130920, Learning Rate = 0.00050000 (8.96 samples/sec; ETA 0.7 hrs)
2019-12-30 19:33:56 INFO     [Step 30580] Avg. Loss = 0.136867, Learning Rate = 0.00050000 (9.04 samples/sec; ETA 0.7 hrs)
2019-12-30 19:34:04 INFO     [Step 30600] Avg. Loss = 0.133994, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.7 hrs)
2019-12-30 19:34:13 INFO     [Step 30620] Avg. Loss = 0.131992, Learning Rate = 0.00050000 (8.99 samples/sec; ETA 0.7 hrs)
2019-12-30 19:34:22 INFO     [Step 30640] Avg. Loss = 0.134651, Learning Rate = 0.00050000 (8.89 samples/sec; ETA 0.7 hrs)
2019-12-30 19:34:31 INFO     [Step 30660] Avg. Loss = 0.132773, Learning Rate = 0.00050000 (9.08 samples/sec; ETA 0.7 hrs)
2019-12-30 19:34:40 INFO     [Step 30680] Avg. Loss = 0.133210, Learning Rate = 0.00050000 (9.01 samples/sec; ETA 0.7 hrs)
2019-12-30 19:34:49 INFO     [Step 30700] Avg. Loss = 0.137608, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.7 hrs)
2019-12-30 19:34:58 INFO     [Step 30720] Avg. Loss = 0.145678, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 0.7 hrs)
2019-12-30 19:35:07 INFO     [Step 30740] Avg. Loss = 0.139674, Learning Rate = 0.00050000 (8.98 samples/sec; ETA 0.7 hrs)
2019-12-30 19:35:16 INFO     [Step 30760] Avg. Loss = 0.142116, Learning Rate = 0.00050000 (9.04 samples/sec; ETA 0.6 hrs)
2019-12-30 19:35:24 INFO     [Step 30780] Avg. Loss = 0.138036, Learning Rate = 0.00050000 (9.05 samples/sec; ETA 0.6 hrs)
2019-12-30 19:35:33 INFO     [Step 30800] Avg. Loss = 0.135779, Learning Rate = 0.00050000 (9.01 samples/sec; ETA 0.6 hrs)
2019-12-30 19:35:42 INFO     [Step 30820] Avg. Loss = 0.131502, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.6 hrs)
2019-12-30 19:35:51 INFO     [Step 30840] Avg. Loss = 0.130006, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 0.6 hrs)
2019-12-30 19:36:00 INFO     [Step 30860] Avg. Loss = 0.128036, Learning Rate = 0.00050000 (9.00 samples/sec; ETA 0.6 hrs)
2019-12-30 19:36:09 INFO     [Step 30880] Avg. Loss = 0.133219, Learning Rate = 0.00050000 (9.09 samples/sec; ETA 0.6 hrs)
2019-12-30 19:36:17 INFO     [Step 30900] Avg. Loss = 0.138155, Learning Rate = 0.00050000 (9.17 samples/sec; ETA 0.6 hrs)
2019-12-30 19:36:26 INFO     [Step 30920] Avg. Loss = 0.138234, Learning Rate = 0.00050000 (9.04 samples/sec; ETA 0.6 hrs)
2019-12-30 19:36:35 INFO     [Step 30940] Avg. Loss = 0.143525, Learning Rate = 0.00050000 (9.09 samples/sec; ETA 0.6 hrs)
2019-12-30 19:36:44 INFO     [Step 30960] Avg. Loss = 0.142413, Learning Rate = 0.00050000 (9.05 samples/sec; ETA 0.6 hrs)
2019-12-30 19:36:53 INFO     [Step 30980] Avg. Loss = 0.144458, Learning Rate = 0.00050000 (9.03 samples/sec; ETA 0.6 hrs)
2019-12-30 19:37:02 INFO     [Step 31000] Avg. Loss = 0.142061, Learning Rate = 0.00050000 (9.02 samples/sec; ETA 0.6 hrs)
2019-12-30 19:37:10 INFO     [Step 31020] Avg. Loss = 0.144197, Learning Rate = 0.00050000 (9.14 samples/sec; ETA 0.6 hrs)
2019-12-30 19:37:19 INFO     [Step 31040] Avg. Loss = 0.141780, Learning Rate = 0.00050000 (9.10 samples/sec; ETA 0.6 hrs)
